Tc, nu1, nu2, mu, sigma, skew, kurtosis, mean_sq_err
20.000000, 0.100000, 0.003000, 0.000255103832, 0.202708949484, -1.234003589792, 25.109269174179, 33.869866200905
20.000000, 0.100000, 0.004000, 0.000450446103, 0.150533929531, -0.700014377783, 27.586162013553, 52.287413802085
20.000000, 0.100000, 0.005000, 0.000385426080, 0.269457026154, -0.556407849224, 8.391935807510, 14.880192147062
20.000000, 0.100000, 0.006000, 0.000315510820, 0.172462107610, -1.249916922056, 31.246100289223, 87.516990821986
20.000000, 0.100000, 0.007000, 0.000443262224, 0.204252920508, -1.965249209329, 34.458707165555, 126.194466899918
20.000000, 0.100000, 0.008000, 0.000476314918, 0.144510989103, -0.712521524794, 28.573012862263, 60.850964275022
20.000000, 0.100000, 0.009000, 0.000435541238, 0.069443053420, -0.084299935011, 16.489050835249, 0.707020138990
20.000000, 0.200000, 0.001000, 0.000326822449, 0.034059966566, -0.186410960907, 14.768200459222, 0.043616056962
20.000000, 0.200000, 0.002000, 0.000343027566, 0.040070667651, -0.220591472893, 23.907629446120, 26.066278160047
20.000000, 0.200000, 0.003000, 0.000405439559, 0.207198294828, -0.156654961521, 7.758478855332, 17.832163306636
20.000000, 0.200000, 0.004000, 0.000343858459, 0.037646619312, -0.255476525633, 2.114582911531, 55.921817599852
20.000000, 0.200000, 0.005000, nan, nan, nan, nan, nan
20.000000, 0.200000, 0.006000, 0.000335470139, 0.112413530491, -0.049406786084, 13.986132497105, 0.430946783430
20.000000, 0.200000, 0.007000, 0.000347088094, 0.161390876214, -0.212608154912, 15.247331059656, 0.028817540822
20.000000, 0.200000, 0.008000, 0.000314323958, 0.052667343190, -0.124816649232, 9.994785045761, 8.597393716141
20.000000, 0.200000, 0.009000, 0.000361081984, 0.059476222003, -0.121582130688, 10.593526476155, 6.693317750936
20.000000, 0.300000, 0.001000, 0.000329127219, 0.168479881951, 0.246532625699, 3.326316650726, 46.085555099474
20.000000, 0.300000, 0.002000, 0.000369545509, 0.147701889800, 0.073724557638, 4.284599324591, 38.826099503813
20.000000, 0.300000, 0.003000, 0.000272479913, 0.164821548999, -0.050009333043, 7.402143075327, 19.626008042117
20.000000, 0.300000, 0.004000, 0.000407333242, 0.281543239036, -0.530729851307, 7.127200620451, 21.040395707729
20.000000, 0.300000, 0.005000, nan, nan, nan, nan, nan
20.000000, 0.300000, 0.006000, 0.000123832459, 0.258530804820, -1.541897578240, 21.515312825595, 14.325597128056
20.000000, 0.300000, 0.007000, 0.000359492476, 0.142627570071, -0.061945551235, 7.802234173293, 17.630380596839
20.000000, 0.300000, 0.008000, 0.000321213126, 0.072474805124, -0.218831638498, 13.665135107607, 0.665394279821
20.000000, 0.300000, 0.009000, 0.000235019370, 0.230328732881, -0.652051865462, 11.920565557595, 3.337179291895
20.000000, 0.400000, 0.001000, 0.000326739554, 0.243626259205, -0.577622920956, 10.329878293553, 7.507358310563
20.000000, 0.400000, 0.002000, 0.000394636887, 0.190221145143, -0.468017091135, 12.679216371774, 1.911904480580
20.000000, 0.400000, 0.003000, 0.000397949161, 0.085358123058, -0.111086825366, 11.424271790042, 4.449161202393
20.000000, 0.400000, 0.004000, 0.000081853635, 0.267738382340, -0.741024240006, 9.592297210337, 10.050914896393
20.000000, 0.400000, 0.005000, 0.000428846733, 0.309312827398, -0.959955749070, 10.213084205945, 7.988746796829
20.000000, 0.400000, 0.006000, nan, nan, nan, nan, nan
20.000000, 0.400000, 0.007000, 0.000332870145, 0.149037020685, -0.061181100737, 6.754959647549, 23.068351262964
20.000000, 0.400000, 0.008000, 0.000446169923, 0.215023960500, -0.426752010649, 10.963940993754, 5.623853776456
20.000000, 0.400000, 0.009000, 0.000384170409, 0.211804324217, -0.777637431200, 15.290319584473, 0.079991020232
20.000000, 0.500000, 0.001000, 0.000482074472, 0.333954779573, -0.810928840443, 7.544663098501, 18.951706257636
20.000000, 0.500000, 0.002000, 0.000366708339, 0.153828160664, -1.098554710426, 31.026189000758, 85.080043729132
20.000000, 0.500000, 0.003000, 0.000449600303, 0.240780222483, -0.551783929783, 10.612183609683, 6.639073032188
20.000000, 0.500000, 0.004000, 0.000294988510, 0.187347568825, -0.393020139840, 14.077968241276, 0.335772648833
20.000000, 0.500000, 0.005000, 0.000400251187, 0.261337449795, -0.383815477569, 6.426836266722, 24.900679685950
20.000000, 0.500000, 0.006000, 0.000029494673, 0.298663759043, -1.029927552756, 11.287985755299, 4.922214566441
20.000000, 0.500000, 0.007000, nan, nan, nan, nan, nan
20.000000, 0.500000, 0.008000, 0.000281770565, 0.146918438472, -0.406214200611, 19.344972156856, 6.108476688207
20.000000, 0.500000, 0.009000, nan, nan, nan, nan, nan
20.000000, 0.600000, 0.001000, 0.000448251949, 0.213270048157, -1.235590325125, 20.977083407432, 11.897480110638
20.000000, 0.600000, 0.002000, 0.000470544120, 0.314900466686, -1.097045716481, 11.888074898465, 3.564015223673
20.000000, 0.600000, 0.003000, 0.000288983309, 0.144012725729, -0.671165320119, 21.377996626610, 13.311289001149
20.000000, 0.600000, 0.004000, 0.000474416398, 0.144509553020, -3.195199724868, 87.853374073363, 1768.615080771085
20.000000, 0.600000, 0.005000, 0.000341867352, 0.066892215804, -0.405300662735, 32.508628129032, 101.412796857916
20.000000, 0.600000, 0.006000, nan, nan, nan, nan, nan
20.000000, 0.600000, 0.007000, 0.000342020407, 0.224746834493, -0.387625833144, 9.203943743641, 11.470697800709
20.000000, 0.600000, 0.008000, 0.000337678488, 0.074913760514, -0.239105849662, 16.333748743202, 0.544389422608
20.000000, 0.600000, 0.009000, 0.000437648672, 0.303802877900, -1.267088621578, 14.249062265253, 0.507192808952
20.000000, 0.700000, 0.001000, 0.000346626648, 0.212113986429, -0.091175836944, 5.044641178004, 33.520877477280
20.000000, 0.700000, 0.002000, 0.000436243193, 0.159553748648, -1.019841099623, 30.058048365994, 75.056967632883
20.000000, 0.700000, 0.003000, 0.000430883874, 0.264508703597, -0.293355805791, 5.198008358278, 32.485261070570
20.000000, 0.700000, 0.004000, 0.000224731661, 0.257330844221, -1.536952380255, 21.745590748683, 15.329333405938
20.000000, 0.700000, 0.005000, 0.000395847956, 0.091704541560, -0.988797607977, 53.518281622848, 492.973451617324
20.000000, 0.700000, 0.006000, nan, nan, nan, nan, nan
20.000000, 0.700000, 0.007000, 0.000122356743, 0.115979629338, -1.819736372889, 53.121784828884, 483.425019374778
20.000000, 0.700000, 0.008000, 0.000385457433, 0.121033213388, -0.167558281036, 13.902238861343, 0.472112700541
20.000000, 0.700000, 0.009000, 0.000361438566, 0.151563183308, -0.350276524626, 14.663360433870, 0.061084404661
20.000000, 0.800000, 0.001000, 0.000453441475, 0.250440567119, -0.230406830629, 5.071552218258, 33.325616518830
20.000000, 0.800000, 0.002000, 0.000340387777, 0.231581781617, -0.148712473278, 4.753347420044, 35.487672715384
20.000000, 0.800000, 0.003000, 0.000256175676, 0.056083553181, -0.536854769361, 17.252070356497, 1.600346419790
20.000000, 0.800000, 0.004000, 0.000385210946, 0.067389087913, -0.312904715492, 17.077076673466, 1.350748519832
20.000000, 0.800000, 0.005000, 0.000286286705, 0.091804771211, -0.166648320906, 11.352835592447, 4.615326876126
20.000000, 0.800000, 0.006000, 0.000458794430, 0.308992911907, -2.605620748871, 34.457650854080, 127.006950881545
20.000000, 0.800000, 0.007000, 0.000467391824, 0.217632722310, -1.234917803609, 22.414059911564, 18.248440734767
20.000000, 0.800000, 0.008000, 0.000387312509, 0.134268158342, -0.079199922451, 6.640410339409, 23.702315024633
20.000000, 0.800000, 0.009000, 0.000397964186, 0.143681610057, -1.096872363703, 33.796067611661, 117.107063364484
20.000000, 0.900000, 0.001000, 0.000350806882, 0.064427613014, -0.046018423668, 6.565232704882, 24.129698801837
20.000000, 0.900000, 0.002000, 0.000388854532, 0.311745565115, -1.467238122972, 17.547685272388, 2.468938361963
20.000000, 0.900000, 0.003000, 0.000305459754, 0.206835366063, -0.239841082939, 8.825477110491, 13.002685968093
20.000000, 0.900000, 0.004000, 0.000182211676, 0.199615959414, -0.501373538998, 13.313511814970, 1.039851886397
20.000000, 0.900000, 0.005000, 0.000316247678, 0.148421715331, -0.193702855416, 11.619870336930, 3.978284983631
20.000000, 0.900000, 0.006000, 0.000452176683, 0.250410436274, -0.830749048672, 12.915287159029, 1.625811756269
20.000000, 0.900000, 0.007000, 0.000262773650, 0.213391596901, -0.222530301092, 6.194743850663, 26.257576714312
20.000000, 0.900000, 0.008000, 0.000348616088, 0.260317197919, -1.111486689574, 16.256489574343, 0.666062152078
20.000000, 0.900000, 0.009000, 0.000450069687, 0.237524593871, -0.697931306926, 11.516124084838, 4.249649743958
25.000000, 0.100000, 0.001000, 0.000320679172, 0.023330841192, -0.074497966064, 4.623947009036, 36.380759510767
25.000000, 0.100000, 0.002000, nan, nan, nan, nan, nan
25.000000, 0.100000, 0.003000, nan, nan, nan, nan, nan
25.000000, 0.100000, 0.004000, 0.000148584636, 0.136322823209, -0.518461789959, 23.277925712831, 22.487580910067
25.000000, 0.100000, 0.005000, 0.000392307416, 0.041234384592, -0.318842612940, 5.450789884260, 30.821241024804
25.000000, 0.100000, 0.006000, 0.000496201822, 0.215918755630, -2.323879267058, 46.188329320637, 324.120622250500
25.000000, 0.100000, 0.007000, 0.000473852656, 0.104677503544, -0.156093705552, 34.251917188693, 122.717212374178
25.000000, 0.100000, 0.008000, 0.000398838922, 0.254819967796, -0.229425398505, 5.281913495538, 31.939502470474
25.000000, 0.100000, 0.009000, 0.000323113276, 0.037622063821, -0.178516734057, 1.901146387655, 57.788800243165
25.000000, 0.200000, 0.001000, 0.000394014220, 0.207117788444, -0.052122676544, 5.213540707928, 32.409589688553
25.000000, 0.200000, 0.002000, -0.000122541125, 0.357231109230, -1.848854224372, 18.644898845050, 5.017625651983
25.000000, 0.200000, 0.003000, 0.000345085326, 0.089271718826, -0.195177762467, 24.518376133946, 29.795291779439
25.000000, 0.200000, 0.004000, 0.000270989339, 0.135697702818, -0.043829671478, 7.382757357071, 19.723924943103
25.000000, 0.200000, 0.005000, 0.000380723532, 0.135331652242, -0.077590731587, 9.780979302774, 9.349093268450
25.000000, 0.200000, 0.006000, nan, nan, nan, nan, nan
25.000000, 0.200000, 0.007000, nan, nan, nan, nan, nan
25.000000, 0.200000, 0.008000, -0.000199009394, 0.313287442757, -3.954078094772, 57.897324295323, 615.763080934821
25.000000, 0.200000, 0.009000, 0.000289691343, 0.225340099355, -2.937421853537, 43.300255459590, 267.896823243146
25.000000, 0.300000, 0.001000, nan, nan, nan, nan, nan
25.000000, 0.300000, 0.002000, 0.000381626902, 0.271577454319, -0.472422945557, 7.393025530530, 19.650928977174
25.000000, 0.300000, 0.003000, nan, nan, nan, nan, nan
25.000000, 0.300000, 0.004000, 0.000325723675, 0.048176867708, -0.231869904218, 9.385904096364, 10.764366769022
25.000000, 0.300000, 0.005000, 0.000371197264, 0.133669327012, -0.061192752314, 11.993661951350, 3.187979019380
25.000000, 0.300000, 0.006000, 0.000420032693, 0.269727457030, -0.547890589766, 8.055063110345, 16.416084764423
25.000000, 0.300000, 0.007000, 0.000409222611, 0.318793426593, -0.962841018926, 9.723442734559, 9.655887016748
25.000000, 0.300000, 0.008000, 0.000424848644, 0.131214988522, -0.067193387205, 10.612644269349, 6.651116324933
25.000000, 0.300000, 0.009000, nan, nan, nan, nan, nan
25.000000, 0.400000, 0.001000, 0.000313427353, 0.206123395933, -0.077150193663, 4.813307558012, 35.086355320401
25.000000, 0.400000, 0.002000, 0.000323809057, 0.059618282008, -0.144538640836, 12.556339193303, 2.120802077342
25.000000, 0.400000, 0.003000, nan, nan, nan, nan, nan
25.000000, 0.400000, 0.004000, 0.000490285615, 0.298733664148, -0.928317451309, 10.467837292752, 7.172395084826
25.000000, 0.400000, 0.005000, 0.000371502610, 0.079919071604, -0.220616965416, 20.848353494617, 11.155189132125
25.000000, 0.400000, 0.006000, 0.000320186654, 0.258010460679, -2.898114488773, 45.864152503038, 318.286090262973
25.000000, 0.400000, 0.007000, 0.000425793543, 0.074661401341, -0.302207713955, 20.285061394757, 9.082395202752
25.000000, 0.400000, 0.008000, 0.000466089638, 0.208658827976, -1.157180717783, 20.980639172966, 11.868744576068
25.000000, 0.400000, 0.009000, nan, nan, nan, nan, nan
25.000000, 0.500000, 0.001000, 0.000318737262, 0.185338705107, -0.047570493890, 3.963455777491, 41.140041605244
25.000000, 0.500000, 0.002000, 0.000419387595, 0.166169367292, -1.984073655433, 43.701801110032, 274.185530082575
25.000000, 0.500000, 0.003000, nan, nan, nan, nan, nan
25.000000, 0.500000, 0.004000, 0.000334059884, 0.127279297150, -0.082043464482, 6.579859651176, 24.042528200795
25.000000, 0.500000, 0.005000, nan, nan, nan, nan, nan
25.000000, 0.500000, 0.006000, 0.000405645368, 0.278237212513, -6.515671164011, 129.511013379350, 4378.395661906444
25.000000, 0.500000, 0.007000, nan, nan, nan, nan, nan
25.000000, 0.500000, 0.008000, nan, nan, nan, nan, nan
25.000000, 0.500000, 0.009000, 0.000285202324, 0.112248238389, -0.258803303334, 13.233767112434, 1.128442731771
25.000000, 0.600000, 0.001000, 0.000475322421, 0.315037316972, -0.576485315663, 6.443824556674, 24.824348489035
25.000000, 0.600000, 0.002000, 0.000328144248, 0.128266912456, -0.112611888099, 7.319188509979, 20.035996789233
25.000000, 0.600000, 0.003000, -0.000110910393, 0.213234638188, -10.201010494327, 300.596657373589, 27207.961264096139
25.000000, 0.600000, 0.004000, 0.000340234318, 0.125973808326, -0.170369397108, 10.527257674632, 6.887992810990
25.000000, 0.600000, 0.005000, -0.000624919947, 0.231035474929, -8.673137483200, 198.883260462953, 11285.777974116181
25.000000, 0.600000, 0.006000, 0.000277943365, 0.228250936048, -0.999866280879, 15.922154441758, 0.383565275842
25.000000, 0.600000, 0.007000, nan, nan, nan, nan, nan
25.000000, 0.600000, 0.008000, 0.000392512153, 0.109347380832, -0.802650611585, 32.494139295894, 101.303152664601
25.000000, 0.600000, 0.009000, 0.000329223029, 0.208714602700, -0.171998646332, 5.821024481076, 28.520325081936
25.000000, 0.700000, 0.001000, 0.000401904936, 0.200227507941, -0.102079286898, 6.592769692564, 23.972911745724
25.000000, 0.700000, 0.002000, nan, nan, nan, nan, nan
25.000000, 0.700000, 0.003000, 0.000251241091, 0.184091590174, -0.155283004887, 6.320405847572, 25.525018388983
25.000000, 0.700000, 0.004000, nan, nan, nan, nan, nan
25.000000, 0.700000, 0.005000, nan, nan, nan, nan, nan
25.000000, 0.700000, 0.006000, 0.000415330844, 0.174788092545, -0.107054786169, 7.002700554487, 21.709307976119
25.000000, 0.700000, 0.007000, 0.000341343417, 0.282632213087, -1.682956528810, 20.030438070154, 8.795634385224
25.000000, 0.700000, 0.008000, nan, nan, nan, nan, nan
25.000000, 0.700000, 0.009000, 0.000285677282, 0.187400589314, -0.193471977851, 6.947488656592, 21.994721424130
25.000000, 0.800000, 0.001000, -0.000069105878, 0.270788406900, -3.109842321556, 43.343170987458, 269.015059488075
25.000000, 0.800000, 0.002000, 0.000241687373, 0.196704585560, -1.965162102613, 34.471163066642, 126.354515122011
25.000000, 0.800000, 0.003000, 0.000326418775, 0.197795791037, -0.997632654897, 18.979959663850, 5.240028758696
25.000000, 0.800000, 0.004000, 0.000458084369, 0.188619159500, -0.573046438749, 13.958381771918, 0.430622564294
25.000000, 0.800000, 0.005000, 0.000245499796, 0.291628039824, -1.473122709935, 17.752758047047, 2.822561072837
25.000000, 0.800000, 0.006000, 0.000443405968, 0.099689671795, -0.283100909548, 21.963317662184, 15.862689000530
25.000000, 0.800000, 0.007000, nan, nan, nan, nan, nan
25.000000, 0.800000, 0.008000, 0.000431172268, 0.229781781179, -1.074459583450, 17.036120919561, 1.465203171721
25.000000, 0.800000, 0.009000, nan, nan, nan, nan, nan
25.000000, 0.900000, 0.001000, 0.000367130266, 0.235440020646, -0.590617727942, 9.961138675727, 8.717457477584
25.000000, 0.900000, 0.002000, 0.000319429002, 0.114360927310, -0.211110505936, 12.085889652512, 2.975068128523
25.000000, 0.900000, 0.003000, 0.000356699976, 0.198312944024, -1.753000328016, 32.144293686015, 97.849988199223
25.000000, 0.900000, 0.004000, nan, nan, nan, nan, nan
25.000000, 0.900000, 0.005000, 0.000425464712, 0.126651990934, -0.331761952246, 20.270313297102, 9.032765506097
25.000000, 0.900000, 0.006000, nan, nan, nan, nan, nan
25.000000, 0.900000, 0.007000, nan, nan, nan, nan, nan
25.000000, 0.900000, 0.008000, nan, nan, nan, nan, nan
25.000000, 0.900000, 0.009000, 0.000354609573, 0.170957393564, -0.343110255916, 9.569602745038, 10.080281583374
30.000000, 0.100000, 0.001000, 0.000323070876, 0.056077060803, -0.112856959533, 30.387293532198, 78.270669955827
30.000000, 0.100000, 0.002000, nan, nan, nan, nan, nan
30.000000, 0.100000, 0.003000, nan, nan, nan, nan, nan
30.000000, 0.100000, 0.004000, 0.000386506161, 0.066189153164, -0.231790111845, 13.333472973512, 1.010204991396
30.000000, 0.100000, 0.005000, 0.000369565502, 0.052536251982, -0.452182337832, 15.887622851806, 0.226675250870
30.000000, 0.100000, 0.006000, nan, nan, nan, nan, nan
30.000000, 0.100000, 0.007000, nan, nan, nan, nan, nan
30.000000, 0.100000, 0.008000, 0.000390831827, 0.052720759329, -0.167086909803, 9.899597736130, 8.915360783422
30.000000, 0.100000, 0.009000, 0.000336043026, 0.209807280686, -0.208777346583, 8.079484280168, 16.295744677683
30.000000, 0.200000, 0.001000, 0.000314613132, 0.154237473401, -0.323955180574, 16.272622614443, 0.493229882769
30.000000, 0.200000, 0.002000, 0.000362437634, 0.217198274890, -0.299953528129, 9.022676673446, 12.191748022255
30.000000, 0.200000, 0.003000, nan, nan, nan, nan, nan
30.000000, 0.200000, 0.004000, 0.000399410528, 0.155075095532, -0.226823138600, 11.366831231147, 4.577657633740
30.000000, 0.200000, 0.005000, 0.000419181114, 0.169779033781, -1.845503924888, 43.680466143099, 273.637923015787
30.000000, 0.200000, 0.006000, nan, nan, nan, nan, nan
30.000000, 0.200000, 0.007000, nan, nan, nan, nan, nan
30.000000, 0.200000, 0.008000, nan, nan, nan, nan, nan
30.000000, 0.200000, 0.009000, nan, nan, nan, nan, nan
30.000000, 0.300000, 0.001000, nan, nan, nan, nan, nan
30.000000, 0.300000, 0.002000, 0.000316939670, 0.208458254044, -0.048810254234, 4.832184246708, 34.963931250891
30.000000, 0.300000, 0.003000, nan, nan, nan, nan, nan
30.000000, 0.300000, 0.004000, nan, nan, nan, nan, nan
30.000000, 0.300000, 0.005000, 0.000469697786, 0.197020358408, -0.247548104606, 9.047243539790, 12.094419590060
30.000000, 0.300000, 0.006000, nan, nan, nan, nan, nan
30.000000, 0.300000, 0.007000, 0.000357265575, 0.222145545948, -0.477096612501, 9.486785721189, 10.394101817985
30.000000, 0.300000, 0.008000, nan, nan, nan, nan, nan
30.000000, 0.300000, 0.009000, nan, nan, nan, nan, nan
30.000000, 0.400000, 0.001000, 0.000305855290, 0.167685826353, -0.210885363319, 9.563419496765, 10.112589907647
30.000000, 0.400000, 0.002000, nan, nan, nan, nan, nan
30.000000, 0.400000, 0.003000, 0.000454862927, 0.241674133191, -0.376514348930, 7.034012196542, 21.523372849449
30.000000, 0.400000, 0.004000, 0.000421567923, 0.269902017674, -0.305222715940, 5.149973755766, 32.802238941005
30.000000, 0.400000, 0.005000, nan, nan, nan, nan, nan
30.000000, 0.400000, 0.006000, 0.000205667950, 0.159537123223, -0.215682755997, 9.376800844245, 10.807437915735
30.000000, 0.400000, 0.007000, 0.000382040561, 0.273894183970, -0.532760709675, 7.022874579407, 21.595032489672
30.000000, 0.400000, 0.008000, nan, nan, nan, nan, nan
30.000000, 0.400000, 0.009000, 0.000322298568, 0.218047003778, -4.658969649769, 92.656810315254, 2012.851219513060
30.000000, 0.500000, 0.001000, 0.000334940670, 0.098729669398, -0.246672453562, 10.682997721037, 6.413751650857
30.000000, 0.500000, 0.002000, nan, nan, nan, nan, nan
30.000000, 0.500000, 0.003000, 0.000380210465, 0.279909186076, -0.248599871442, 3.716015903114, 42.973395328594
30.000000, 0.500000, 0.004000, nan, nan, nan, nan, nan
30.000000, 0.500000, 0.005000, nan, nan, nan, nan, nan
30.000000, 0.500000, 0.006000, nan, nan, nan, nan, nan
30.000000, 0.500000, 0.007000, nan, nan, nan, nan, nan
30.000000, 0.500000, 0.008000, 0.000429832308, 0.244759245599, -1.075722606342, 15.062214798596, 0.174615204308
30.000000, 0.500000, 0.009000, 0.000292430796, 0.262189954383, -0.930753821178, 12.404741511730, 2.479438667732
30.000000, 0.600000, 0.001000, 0.000304919218, 0.223415581319, -0.388569308998, 7.554726587446, 18.822667432084
30.000000, 0.600000, 0.002000, 0.000373960004, 0.271625938588, -0.152595992307, 3.562969198079, 44.149966380282
30.000000, 0.600000, 0.003000, nan, nan, nan, nan, nan
30.000000, 0.600000, 0.004000, 0.000208276364, 0.156271117846, -1.659036146708, 34.128509392900, 121.666281147038
30.000000, 0.600000, 0.005000, nan, nan, nan, nan, nan
30.000000, 0.600000, 0.006000, nan, nan, nan, nan, nan
30.000000, 0.600000, 0.007000, nan, nan, nan, nan, nan
30.000000, 0.600000, 0.008000, nan, nan, nan, nan, nan
30.000000, 0.600000, 0.009000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.001000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.002000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.003000, 0.000421314394, 0.194455250896, -4.769629719355, 110.053007330275, 3013.896404732282
30.000000, 0.700000, 0.004000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.005000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.006000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.007000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.008000, nan, nan, nan, nan, nan
30.000000, 0.700000, 0.009000, 0.000359481789, 0.202585791208, -1.152788832178, 21.043515349284, 12.114956221652
30.000000, 0.800000, 0.001000, nan, nan, nan, nan, nan
30.000000, 0.800000, 0.002000, 0.000388918460, 0.256303824181, 0.054891572339, 3.652486032602, 43.510793643787
30.000000, 0.800000, 0.003000, 0.000286557377, 0.376476878939, -1.335343811261, 11.263289783623, 5.162828889574
30.000000, 0.800000, 0.004000, nan, nan, nan, nan, nan
30.000000, 0.800000, 0.005000, nan, nan, nan, nan, nan
30.000000, 0.800000, 0.006000, 0.000324062833, 0.223076515036, -0.673434835065, 11.806954690906, 3.582590665051
30.000000, 0.800000, 0.007000, nan, nan, nan, nan, nan
30.000000, 0.800000, 0.008000, nan, nan, nan, nan, nan
30.000000, 0.800000, 0.009000, nan, nan, nan, nan, nan
30.000000, 0.900000, 0.001000, nan, nan, nan, nan, nan
30.000000, 0.900000, 0.002000, 0.000284635455, 0.352429047145, -1.151820691888, 15.515847640403, 0.299213513401
30.000000, 0.900000, 0.003000, nan, nan, nan, nan, nan
30.000000, 0.900000, 0.004000, 0.000097566877, 0.256513795186, -1.981534908025, 31.715508154400, 93.262780715498
30.000000, 0.900000, 0.005000, 0.000285414540, 0.340658015606, -3.830282899942, 77.672504830848, 1310.493365528812
30.000000, 0.900000, 0.006000, 0.000381718979, 0.183675482985, -8.634984030258, 287.634002486811, 24787.054811716647
30.000000, 0.900000, 0.007000, nan, nan, nan, nan, nan
30.000000, 0.900000, 0.008000, 0.000368633729, 0.297108326671, -1.784888657231, 21.013374371316, 12.464638762087
30.000000, 0.900000, 0.009000, nan, nan, nan, nan, nan
